open,close,low,high,vol00,sdate
43984,43994,43578,44367,202548.53,130624
44367,44219,43919,44397,60628.74,130625
44509,44855,44471,45025,81004.37,130626
45148,45015,44949,45278,56897.3,130627
44977,44670,44621,45183,93482.82,130628
44800,44790,44264,45278,275972.05,130701
44762,44697,44565,44959,54660.69,130702
44526,44631,44311,44781,41853.01,130703
44930,45239,44800,45248,46731.21,130705
45476,45493,45373,45626,70669.45,130708
45671,45626,45428,45738,59485.46,130709
45568,45925,45568,46074,53718.67,130710
46394,46517,46301,46572,79639.36,130711
46526,46798,46404,46808,59455.2,130712
46910,46846,46637,46910,45471.22,130715
46890,46572,46461,46958,75292.85,130716
46696,46696,46627,46930,49760.08,130717
46798,46826,46770,46996,69757.21,130718
46743,47446,46647,47475,69915.34,130719
47426,47679,47361,47775,65792.67,130722
47756,47512,47417,47775,56605.95,130723
47651,47436,47295,47718,40397.05,130724
47417,47669,47098,47679,41238.56,130725
47585,47981,47342,48000,51509.41,130726
47922,47838,47699,48047,69252.79,130729
48205,47847,47651,48299,60741.6,130730
47941,47867,47830,48263,69038.21,130731
48167,48167,48047,48318,93394.76,130801
47981,48187,47971,48187,40693.84,130802
48148,48120,48028,48282,37089.61,130805
48047,47895,47727,48196,45621.36,130806
47802,47932,47613,48019,42156.93,130807
48101,47932,47766,48158,38685.26,130808
47812,47766,47594,48065,41594.38,130809
47727,47568,47426,47727,40947.76,130812
47756,47746,47324,47847,47219.14,130813
47604,47369,47342,47867,62680.13,130814
46938,46572,46563,47080,68868.6,130815
46461,46356,46291,46554,109547.4,130816
46245,46443,46226,46677,86295.14,130819
46461,46572,46424,46761,53611.95,130820
46489,46291,46188,46723,65852.61,130821
46461,46590,46356,46677,29508.5,130822
46600,46713,46424,46770,25225.11,130823
46798,46779,46713,47071,42012.96,130826
46394,46020,45925,46451,70915.2,130827
46030,46216,45804,46384,64043.23,130828
46132,46356,45983,46667,43087.97,130829
46424,46178,46039,46424,43991.01,130830
46651,46484,46264,46793,64623.21,130903
46484,47010,46445,47057,43163.71,130904
47105,47076,46905,47131,45704.42,130905
47208,47095,46539,47376,60075.24,130906
47182,47387,47041,47397,45690.52,130909
47611,47688,47434,47736,69282.16,130910
47802,48009,47679,48047,71987.36,130911
47941,47932,47895,48140,33024.32,130912
48028,48047,47876,48111,39104.29,130913
48469,48477,48344,48635,73335.95,130916
48518,48509,48320,48518,38946.65,130917
48509,48809,48197,48903,73210.08,130918
48960,48648,48556,48969,65061.4,130919
48791,48556,48537,48874,95388.14,130920
48499,48216,48047,48499,50672.69,130923
48254,47971,47951,48274,63229.99,130924
48047,47603,47593,48065,55276.36,130925
47576,47765,47576,47932,45848.23,130926
47501,47765,47453,47847,41791.34,130927
47424,47658,47359,47801,91131.19,130930
47698,48264,47630,48291,124097.21,131001
47941,48149,47838,48168,67986.14,131002
48092,47726,47528,48111,76727.64,131003
47801,48254,47698,48291,47802.66,131004
47922,47717,47717,48028,42159.9,131007
47821,47028,47001,48000,78124.77,131008
47121,46944,46709,47228,120908.99,131009
47349,48038,47349,48065,77807.42,131010
48000,48264,47990,48320,49826.51,131011
48028,48611,47904,48611,94023.87,131014
48556,48300,48274,48706,85376.06,131015
48537,49291,48537,49307,76849.59,131016
49026,49704,49026,49752,72431.08,131017
49761,49507,49253,49789,81163.46,131018
49553,49253,49120,49562,43549.02,131021
49384,49714,49335,49826,53646.61,131022
49590,49618,49384,49742,54568.2,131023
49807,49618,49581,49902,39547.03,131024
49637,49685,49431,49704,40929.79,131025
49695,49854,49610,49960,95357.22,131028
50006,50186,49854,50195,77095.54,131029
50362,49912,49761,50401,87469.33,131030
49902,49714,49647,50098,62670.09,131031
49826,50043,49685,50098,114419.46,131101
50088,50080,49922,50234,33501.86,131104
49931,49912,49685,50025,45092.59,131105
50088,49799,49742,50215,50272.88,131106
49996,49355,49326,50136,64229.48,131107
49355,50080,49355,50117,70741.37,131108
50025,50205,50025,50289,54089.58,131111
50117,50176,49951,50215,32530.77,131112
49968,50460,49845,50460,55354.46,131113
50589,50880,50571,50939,65830.83,131114
50900,51173,50798,51173,42505.61,131115
51222,50949,50834,51362,40300.73,131118
50798,51002,50665,51080,47926.78,131119
51052,51154,50949,51389,50356.72,131120
51327,51362,51232,51522,48725.04,131121
51626,52051,51561,52051,62885.48,131122
52325,52257,52173,52483,55941.1,131125
52267,52105,52069,52397,53448.72,131126
52182,52088,51984,52349,47231,131127
52192,52061,51946,52257,30121.17,131129
52032,52078,51908,52202,50148.58,131202
51984,51626,51513,51984,46729.5,131203
51408,51446,51032,51796,36885,131204
51380,51353,51232,51635,38395.12,131205
51787,52022,51644,52041,51444.6,131206
52218,52123,52061,52277,41419.16,131209
52105,51918,51690,52105,37635.02,131210
51927,51022,50959,51927,106031.27,131211
51002,50655,50636,51052,59924.58,131212
50807,50694,50478,50910,45850.46,131213
50939,50788,50694,51232,65935.03,131216
50807,50542,50307,50890,54492.11,131217
50684,51796,50401,51815,108378.45,131218
51671,51680,51389,51720,71024.04,131219
51830,51942,51734,52093,72024.59,131220
52217,52140,52000,52225,40692.91,131223
52150,52048,51971,52170,34799.6,131224
52067,52435,52067,52435,27410.41,131226
52587,52385,52295,52587,28210.52,131227
52385,52473,52120,52473,25097.7,131230
52520,52445,52245,52558,63511.9,131231
52323,52150,52029,52425,92728.68,140102
52235,52275,52170,52500,38505.01,140103
52435,52058,51980,52604,96447.09,140106
52295,52604,52295,52774,60404.34,140107
52691,53068,52549,53143,82382.5,140108
53143,53463,53022,53503,65591.03,140109
53599,53674,53172,53683,81760.93,140110
53721,53238,53124,53986,135477.11,140113
53324,53910,53258,53986,73399.09,140114
54024,53863,53721,54024,106284.54,140115
53846,53996,53778,54093,58034.4,140116
53996,53937,53788,54144,73021.11,140117
54211,54251,53836,54349,60221.5,140121
54390,54299,54119,54390,56992.79,140122
54083,53918,53571,54251,74557.35,140123
53599,52651,52651,53701,138503.03,140124
52632,52225,52058,52748,145987.08,140127
52558,52926,52530,53143,93093.07,140128
52567,52445,52265,52975,129828.19,140129
52965,53399,52936,53523,113261.14,140130
52851,52936,52681,53248,114388.98,140131
53068,51895,51801,53220,167118.83,140203
52189,52405,52029,52473,106558.15,140204
52356,52111,51695,52473,174342.23,140205
52235,52405,52160,52473,82901.26,140206
52482,53305,52340,53324,121538.67,140207
53408,53748,53200,53768,83542.33,140210
53788,54476,53665,54526,109731.44,140211
54630,54476,54319,54781,69091.71,140212
54182,54866,54093,54894,87279.83,140213
54820,55065,54704,55149,88584.97,140214
55310,55575,55195,55688,114954.13,140218
55556,55234,55157,55753,113457.89,140219
55254,55736,55121,55821,104150.05,140220
55792,55633,55565,56019,54920.75,140221
55821,56048,55736,56370,68335,140224
55962,55907,55745,56216,72503.22,140225
56068,55907,55773,56255,78745.57,140226
55907,56226,55753,56226,63217.05,140227
56275,56226,55745,56767,109314.01,140228
55488,55812,55442,56038,94294.01,140303
56323,56870,56323,56946,102106.33,140304
56956,56729,56644,56984,113537.36,140305
57033,56380,56255,57230,150184.17,140306
56681,56236,55878,56758,133518.54,140307
56236,56474,55952,56501,82201.04,140310
56569,56361,56226,56758,63761.88,140311
56087,56352,55917,56417,93266.68,140312
56530,55585,55461,56560,132683.98,140313
55498,55282,55254,55716,84634.34,140314
55624,55821,55527,56058,67974.64,140317
55933,56417,55878,56530,64983.69,140318
56491,56245,55888,56796,88849.14,140319
56245,56245,55942,56313,51749.9,140320
56487,55225,55122,56686,205477.53,140321
55415,54610,54208,55481,215914.02,140324
54790,55095,54524,55463,154298.86,140325
55351,55112,55065,55776,143677.19,140326
55140,54989,54514,55283,136542.85,140327
55255,54780,54602,55671,138311.27,140328
55235,55520,55056,55567,100167.33,140331
55766,55871,55490,56128,106559.63,140401
56004,56119,55824,56156,94806.29,140402
56221,55994,55626,56260,101231.32,140403
56299,55065,55037,56469,211924.92,140404
54837,54514,54258,55397,160847.36,140407
54563,54071,53734,54592,159762.32,140408
54258,55225,54151,55235,152109.19,140409
55206,53384,53262,55292,185651.18,140410
53146,52880,52740,53814,154973.08,140411
53233,53175,52578,53478,116782.13,140414
53384,53744,52605,53859,183565.92,140415
54051,54011,53670,54307,311682.2,140416
54031,54001,53716,54277,91199.17,140417
54116,54645,54001,54663,58421.48,140421
55037,55245,54959,55539,94608.34,140422
55341,54969,54780,55370,91330.16,140423
55255,54885,54373,55255,84412.97,140424
54742,54475,54337,54866,67092.9,140425
54930,54800,54090,55177,102554.68,140428
54894,55122,54751,55168,94348.17,140429
55027,55168,54837,55255,117097.72,140430
55168,55292,54856,55597,72243.38,140501
55292,54819,54703,55379,64539.62,140502
54524,55177,54307,55196,76048,140505
55056,54693,54663,55122,64449.67,140506
54770,54847,54134,54856,95426.43,140507
54876,54553,54398,55168,81224.21,140508
54610,54885,54208,54939,76884.8,140509
55104,55444,55008,55481,55250.03,140512
55558,55529,55453,55729,34031.95,140513
55500,55567,55341,55729,39471.36,140514
55370,55008,54751,55425,68154.35,140515
55075,55196,54780,55245,93901.82,140516
55196,55539,55056,55577,46206.69,140519
55539,55187,55027,55577,48585.15,140520
55379,55654,55264,55701,41313.13,140521
55671,55984,55490,56165,37147.19,140522
56004,56013,55824,56119,29463.17,140523
56318,56318,56013,56357,34202.59,140527
56289,56156,56156,56431,46371.45,140528
56299,56603,56299,56603,28256.36,140529
56487,56755,56478,56784,81943.44,140530
56706,56832,56402,56896,51413.92,140602
56696,56934,56584,56971,32178.7,140603
56886,57097,56745,57097,37925.09,140604
57162,57162,56755,57343,41400.59,140605
57209,57107,56991,57333,41622.56,140606
57107,56813,56696,57107,58293.35,140609
56823,57001,56441,57001,72926.85,140610
56764,56934,56735,57021,62168.23,140611
56813,56650,56516,56924,45356.19,140612
56696,56603,56450,56745,31085.58,140613
56858,56715,56526,57143,95042.4,140616
56715,56686,56516,56832,39275.82,140617
56696,57143,56556,57152,56617.13,140618
57219,57333,57078,57333,45445.5,140619
57511,57817,57453,57825,46459.67,140620
57845,57595,57549,57901,35755,140623
57788,57634,57569,58092,51094.91,140624
57605,58263,57569,58301,210950.32,140625
58407,58340,57854,58445,117931.55,140626
58169,58189,57986,58330,50807.06,140627
58206,57957,57891,58360,68646.46,140630
58189,58693,58121,58805,85544.59,140701
58673,59140,58587,59140,42365.97,140702
59264,59377,59007,59397,25908.96,140703
59140,58931,58882,59387,40935.73,140707
58835,58378,58179,58865,74994.67,140708
58538,58626,58223,58683,61712.45,140709
58159,58587,57939,58712,49608.35,140710
58673,58712,58350,58757,39670.42,140711
59052,58902,58757,59052,42808.26,140714
58940,58397,58263,58977,57713.32,140715
58587,58206,57949,58626,55406.78,140716
57976,57569,57502,58464,76852.12,140717
57748,58511,57644,58617,93816.24,140718
58340,58272,58073,58369,39167.84,140721
58567,58777,58538,58940,59198.32,140722
59217,59254,58977,59338,76249.56,140723
59387,59130,59072,59456,64100.22,140724
59007,58912,58617,59026,43339.19,140725
58931,58969,58654,59121,73519.49,140728
59150,59017,58902,59235,55854.71,140729
59309,59254,58950,59531,81368.1,140730
58721,58035,58035,58845,88320.9,140731
57911,58082,57644,58378,177623.55,140801
58206,58330,57807,58445,96651.8,140804
58082,57768,57578,58272,108203.28,140805
57520,57739,57312,57976,100422.81,140806
57863,56996,56890,57930,114894.17,140807
57073,57672,56881,57710,57437.25,140808
57901,57644,57615,58073,49335.21,140811
57588,57595,57434,57739,30210.8,140812
57825,58291,57807,58350,49873.4,140813
58214,58977,58214,58977,50350.93,140814
59254,59033,58491,59328,81629.93,140815
59328,59493,59254,59567,78178.15,140818
59575,59882,59368,59920,40668.48,140819
59683,59873,59605,59980,47374.19,140820
59960,59960,59901,60138,32807.6,140821
60026,60016,59873,60188,34098.89,140822
60378,60474,60227,60599,62964.2,140825
60561,60691,60435,60721,37819.74,140826
60731,60644,60561,60866,43573.68,140827
60474,60626,60405,60759,36376.78,140828
60721,60847,60571,60902,43441.62,140829
61026,60817,60654,61026,53282.87,140902
61198,61094,60948,61370,56904.91,140903
61225,60789,60663,61380,65401.27,140904
60911,61141,60168,61151,66639.56,140905
61026,61151,60911,61265,75617.54,140908
61235,60987,60837,61255,69976.11,140909
61075,61418,60948,61492,73884.14,140910
61245,61245,60940,61332,66754.08,140911
61217,60799,60626,61245,77040.32,140912
60799,60634,60425,60866,63838.66,140915
60561,61465,60474,61511,72501.58,140916
61428,61511,61065,61750,70364.64,140917
61713,61971,61599,61999,57312.37,140918
62304,62035,61954,62448,71466.69,140919
61904,61705,61464,61962,41892.4,140922
61359,61340,61033,61608,81928.69,140923
61491,62411,61473,62411,84930.47,140924
62332,61387,61387,62352,121958.85,140925
61588,61578,61052,61675,68114.66,140926
61062,61445,61013,61655,107553.6,140929
61568,61112,61062,61685,79291.46,140930
61290,60469,60268,61290,116521.91,141001
60469,60346,59829,60613,75562.58,141002
60864,61588,60814,61665,119047.2,141003
61856,61300,61052,62064,86672.37,141006
61177,60327,60327,61206,117987,141007
60449,61866,60298,61914,119352.21,141008
61695,60586,60547,61836,164051.33,141009
60586,60212,60212,61253,163221.71,141010
60241,58786,58720,60268,187595.95,141013
59130,58347,57945,59339,202063,141014
57687,57868,56615,58127,335919.15,141015
57086,57573,56844,58250,315681.24,141016
58127,58490,57992,58864,164243.54,141017
58298,59200,58298,59245,103060,141020
59695,60765,59636,60805,156475.22,141021
60864,60459,60288,60937,144467.21,141022
60937,61491,60937,61826,116766.13,141023
61665,62352,61529,62382,101480.81,141024
62362,62420,62143,62487,95282.51,141027
62916,62879,62322,62916,91727.41,141028
62860,62907,62487,63091,106280.31,141029
62813,64063,62755,64102,121635.61,141030
64867,64322,64113,65013,119105.07,141031
64418,64397,63940,64503,90788.52,141103
64381,64408,64016,64580,59779.19,141104
64992,64342,64190,65013,68941.43,141105
64428,64733,64428,64876,83272.17,141106
64733,64093,63894,64790,145322.78,141107
64236,64744,63987,64771,57052.3,141110
64887,64983,64724,65221,102255.04,141111
64733,64887,64629,64992,40577.27,141112
64983,64837,64531,65211,54556.69,141113
64819,64303,64044,64819,66219.78,141114
64190,64620,64170,64790,89806.81,141117
64667,65659,64610,65709,86176.67,141118
65587,65299,65125,65622,65401.68,141119
64992,65022,64799,65280,94558.93,141120
65718,65327,65144,65806,84697.79,141121
65587,65659,65450,65669,52496.75,141124
65796,65747,65489,65947,57627.34,141125
65879,66149,65709,66176,55699.48,141126
66215,66560,66215,66924,45968.89,141128
66313,66398,66235,66875,89248.23,141201
66637,67133,66637,67230,77859.78,141202
67287,67240,66980,67344,68782.41,141203
67240,67153,66895,67517,44294.35,141204
67201,67688,67133,67747,87065.37,141205
67602,67926,67602,68301,62139.2,141208
67143,67640,66752,67708,102241.72,141209
67593,66598,66551,67631,94241.24,141210
66836,66789,66637,67574,77216.08,141211
66254,65767,65709,66798,109167.76,141212
66156,65164,64935,66176,185907.39,141215
64887,64408,64372,65996,154108.35,141216
64486,65613,64361,65767,185907.69,141217
66360,67411,66245,67420,167828.11,141218
67612,67574,67200,68074,185699.51,141219
67181,66932,66595,67296,103119.66,141222
67084,65394,65051,67132,231211.99,141223
65403,65874,65385,66250,47087.72,141224
66134,66346,66097,66527,44208.95,141226
66279,66576,66200,66672,54452.02,141229
66489,66289,66210,66624,51735.15,141230
66479,65625,65616,66854,81936.13,141231
65941,65866,65598,66557,78322.37,150102
65662,65531,65403,66097,112373.79,150105
65750,65311,64906,66308,139045.55,150106
65874,66844,65606,66864,147401.46,150107
67535,67987,67392,68065,230674.86,150108
68122,67382,67152,68122,101324.53,150109
67928,67411,67229,68141,124745.06,150112
67928,67114,66547,68417,148165.61,150113
66460,67008,66289,67171,130743.95,150114
67256,66289,66250,67382,170703.37,150115
66181,67535,66161,67660,143367.35,150116
67757,67535,66749,67813,108231.79,150120
67219,67669,67132,67928,87431.9,150121
67987,68476,67027,68486,119796.44,150122
68381,68083,68055,68446,71014.05,150123
68150,68437,67738,68476,82018.44,150126
67918,67947,67660,68427,104615.03,150127
68074,66970,66864,68323,110993.17,150128
66777,67535,66431,67593,126286.21,150129
67247,66479,66385,67689,144692.92,150130
66795,66854,65682,66883,187994.67,150202
67123,67306,66289,67333,181643.95,150203
66220,66460,66097,66824,158217.23,150204
67296,67584,66883,67641,112546.85,150205
67584,66970,66787,67862,123849.13,150206
66662,66181,66030,66854,84806.09,150209
66720,67296,66566,67363,89910.8,150210
67209,67363,66979,67728,84275.8,150211
67679,67602,67037,67796,105489.02,150212
67612,67871,67343,67928,89529.06,150213
67890,68361,67871,68391,87334.84,150217
68352,68437,68017,68476,81074.69,150218
68361,68553,68246,68666,56095.03,150219
68456,69272,68333,69301,85583.79,150220
69340,69589,69253,69810,89363.58,150223
69685,69502,69243,69724,83901.55,150224
69445,69473,69195,69685,100338.19,150225
69473,69668,69150,69695,46105.78,150226
69649,69330,69291,69724,70283.38,150227
69550,69954,69427,69974,70540.22,150302
69907,69320,68975,69926,105697.29,150303
69120,69659,68716,69751,95376.59,150304
69742,69907,69659,70223,65144.92,150305
69579,68534,68446,69734,128316.33,150306
68658,68955,68352,69022,107387.33,150309
68427,68186,68141,68658,128411.13,150310
68486,68150,68102,68630,78409.17,150311
68466,69052,68399,69052,78919.74,150312
68955,68916,68456,69370,67522.7,150313
69419,70444,69262,70454,142073.44,150316
70185,70241,69800,70387,105680.59,150317
70137,71155,69820,71451,134277.44,150318
71164,71567,71028,71663,97984.62,150319
72566,72085,71680,73154,91983.12,150320
71874,71883,71605,72267,48500,150323
71967,71256,71246,72162,87983.09,150324
71458,69958,69938,71816,156263.59,150325
69562,69793,69216,70372,189666.12,150326
69948,70293,69872,70564,91868.11,150327
70862,71007,70776,71113,83208.64,150330
70727,69774,69774,71383,87726.43,150331
69622,69073,68630,70073,226818.6,150401
69131,69283,68946,69602,78553.66,150402
68910,69391,68813,69764,59706.22,150406
69495,69553,69495,70073,58180.26,150407
69708,70141,69622,70449,130682.05,150408
70161,70672,70063,70786,85006.68,150409
70680,71276,70459,71373,52827.69,150410
71325,70892,70862,71642,70809.57,150413
70967,71007,70430,71083,61081.94,150414
71392,71190,71055,71536,64989.01,150415
71266,71152,71045,71440,46129.18,150416
70680,70535,70083,70882,125884.72,150417
70892,70967,70786,71161,69196.34,150420
71325,71440,71295,71652,68340.8,150421
71605,71556,71190,71708,63155.57,150422
71458,71826,71113,72007,109437.52,150423
71680,71595,71286,71922,108032.66,150424
71767,70293,70208,71836,185447.57,150427
70468,70642,69485,70766,164153.99,150428
70218,69996,69534,70652,141947.49,150429
69670,69014,68649,70043,151228.35,150430
69485,69948,69475,69987,119577.67,150501
70083,70392,70053,70672,88960.84,150504
70246,69504,69438,70256,118179.11,150505
69678,69235,68735,69727,105486.64,150506
69141,69562,69033,69803,93720.01,150507
70256,70690,70218,70882,116605.94,150508
70940,70727,70662,71065,82922.87,150511
70199,70274,69948,70564,72940.15,150512
70572,70352,70228,70872,62403.84,150513
70737,71325,70439,71353,71636.66,150514
71440,71468,71246,71556,40235.81,150515
71421,71893,71383,71977,70575.19,150518
71987,72227,71806,72412,60983.94,150519
72356,72326,72037,72635,109901.06,150520
72297,72336,72067,72412,47151.31,150521
72180,72162,72105,72507,47924.36,150522
71939,71430,71286,72017,99061.84,150526
71680,72257,71487,72336,135531.32,150527
72209,72306,71958,72507,59916.08,150528
72189,72124,71902,72777,102233.75,150529
72536,72412,71930,72690,77583.41,150601
71997,71939,71662,72267,59457.03,150602
72180,72077,71874,72247,55671.57,150603
71816,71575,71325,72095,67325.63,150604
71363,71546,70967,71595,80757.5,150605
71566,71190,71190,71717,69996,150608
71421,71171,70892,71421,86215.98,150609
71335,72047,71200,72134,80306.13,150610
72326,72536,72152,72654,51038.56,150611
72180,71642,71546,72287,65774.32,150612
71208,71727,70823,71874,74293.53,150615
71690,72085,71536,72124,62773.52,150616
72085,72152,71698,72336,53325.37,150617
72287,73174,72257,73414,98825.61,150618
73241,73116,73066,73406,106937.48,150619
73657,73686,73599,74032,68704.32,150622
73791,73830,73569,74022,47959.88,150623
73734,73086,73086,73801,75532.29,150624
73308,73492,73116,73840,95599.96,150625
73599,73387,73126,73880,63655.31,150626
72729,71591,71552,73126,141610.61,150629
72364,71842,71610,72383,90317.12,150630
72585,72614,72187,72681,80317.26,150701
72777,72275,72142,72825,58801.99,150702
71823,72245,71601,72690,96843.56,150706
72497,72595,71358,72595,110312.09,150707
72014,71349,71330,72235,135387.37,150708
72122,71733,71695,72305,68906.23,150709
72634,72700,72217,72786,83453.74,150710
73222,73318,73018,73474,80924.06,150713
73357,74052,73194,74149,60387.68,150714
74285,74149,73937,74613,72431.36,150715
74419,74497,74206,74604,52904.92,150716
74409,74333,74032,74429,40153.97,150717
74429,74574,74353,74748,40121.87,150720
74546,74246,73908,74738,84289.37,150721
74042,74409,73927,74477,59698.71,150722
74546,74140,74004,74699,58788.51,150723
73397,72285,72150,73445,136991.32,150724
72113,72217,71842,72364,114285.25,150727
72624,73520,72255,73540,118511.06,150728
73840,73647,73337,73985,96993.73,150729
73579,73540,72961,73715,55720.38,150730
73820,73965,73771,74293,81908.8,150731
74042,73908,73406,74265,87475.83,150803
74275,73870,73638,74313,111610.6,150804
74323,74487,74196,74613,55824.97,150805
74555,72865,72796,74622,138319.79,150806
72845,72738,71974,72981,112490.77,150807
72981,73328,72981,73647,82332.3,150810
72825,72710,72344,73096,81957.12,150811
72160,72758,71368,72835,100087.74,150812
72816,72595,72421,73086,65538.84,150813
72392,72796,72226,72835,56991.96,150814
72555,73530,72265,73549,60015.57,150817
73455,73426,73308,73820,56598.48,150818
73028,73126,72604,73628,104276.26,150819
72585,71426,71426,72865,134538.27,150820
70711,69242,69232,71320,248600.89,150821
65081,66298,54688,68635,348704.23,150824
68374,65630,65536,68896,185182.71,150825
67447,68401,65837,68470,284658.5,150826
69291,69735,68269,69832,193527.66,150827
69389,69340,68789,69763,104019.46,150828
69030,68075,67900,69631,156803.23,150831
66289,66289,65979,67370,224944.25,150901
67389,67649,66549,67649,129349.46,150902
68037,67167,67012,68411,145796.05,150903
66143,66328,65845,66897,171764.92,150904
67543,68179,67138,68279,121124.61,150908
68972,67128,66955,69020,128647.4,150909
67158,67776,66945,68288,179280.61,150910
67495,68209,67302,68239,79038.43,150911
68229,67998,67688,68355,64533.38,150914
68336,68972,68084,69138,87130.72,150915
69001,69166,68480,69291,124292.16,150916
69099,69792,69099,70749,198284.45,150917
68864,68758,68631,69467,148186.85,150918
69202,67816,67362,69369,246174.98,150921
66887,67401,66645,67507,301620.07,150922
67459,67332,66982,67962,98828.2,150923
66780,66645,65896,67041,207014.76,150924
67178,64822,64298,67382,319570.41,150925
64415,62311,61768,64550,685799.23,150928
62476,62883,62108,63949,327848.12,150929
63815,64193,63369,64376,274089.95,150930
64346,64840,63726,64890,204833.88,151001
63998,66187,63696,66197,244954.42,151002
66760,66363,65713,66897,189736.39,151005
66149,64802,63883,66344,313976.29,151006
65279,65843,64483,66157,283381.29,151007
65461,66035,64812,66247,239186.96,151008
66140,66335,65851,66616,143308.71,151009
66045,66509,65955,66721,114260.88,151012
66157,65673,65606,67061,178216.87,151013
66025,65551,65373,66567,224778.6,151014
65188,67012,65122,67012,228359.8,151015
67159,67614,67031,67710,182174.66,151016
67391,67856,67021,68041,161929.53,151019
67643,66789,66509,67856,152719.29,151020
67168,66187,65093,67429,372133.83,151021
66287,65793,64967,66392,366523.17,151022
66469,67197,66197,67545,273661.79,151023
67031,67459,66809,67913,183980.22,151026
67643,68698,67634,68698,259597,151027
68593,69270,67982,69310,187343.7,151028
69670,69581,69290,70753,235038.29,151029
69793,69146,69146,69988,128216.31,151030
69542,70618,69146,70668,192386.05,151102
70435,70366,69873,70588,107597.91,151103
70618,70055,69631,70638,118991.89,151104
70105,69833,69173,70124,94630.86,151105
69408,69542,68738,69611,130629.57,151106
69418,69009,68613,69418,161210.25,151109
69028,69473,68893,69631,100465.4,151110
69736,68786,68776,69736,109168.18,151111
68603,67594,67594,68708,112159.22,151112
67459,67429,67342,68117,187745.06,151113
67283,68274,67273,68274,133712.43,151116
68407,68564,68060,69018,81325.44,151117
68603,69902,68603,69979,132231.87,151118
69454,68728,68668,69542,114811.84,151119
69088,69319,69088,69661,95172.53,151120
69183,69146,68940,69571,106916.91,151123
68718,69359,68678,69426,74023.76,151124
69542,69736,69398,69833,47401.56,151125
69921,69873,69687,69997,27422.81,151127
69979,68920,68920,69988,91269.43,151130
69280,70085,69126,70144,109979.43,151201
70164,69493,69388,70376,101886.23,151202
69551,67972,67671,69641,136101.45,151203
68274,69571,68107,69677,154036.83,151204
69426,69183,68826,69783,87813.08,151207
68659,69339,68659,69532,77211.48,151208
69018,68640,68369,69687,181521.55,151209
68640,69156,68573,69631,100888.43,151210
68416,68137,68050,68698,156600.72,151211
68398,68583,67526,68668,217602.07,151214
69329,69473,69107,69803,144508.64,151215
70055,70376,69078,70481,157586.02,151216
70569,69621,69561,70569,118331.14,151217
69437,68611,68601,69524,133636.48,151218
69018,69232,68667,69232,68909.65,151221
69475,69700,69078,69797,77011.61,151222
70139,70450,70070,70605,83125.75,151223
70216,70518,70187,70742,26386.2,151224
70313,70187,69991,70372,67137.82,151228
70655,71043,70508,71208,74415.53,151229
70965,70742,70674,71151,87289.85,151230
70488,70110,70110,70809,67723.28,151231
68884,68844,68143,69108,202050.71,160104
69038,69174,68874,69475,149385.25,160105
68191,68611,68133,69088,150524,160106
67286,67218,67033,68143,183392.39,160107
67618,66205,66091,67793,174891.12,160108
66498,65416,64492,66522,293463.89,160111
65942,66255,65173,66635,140964.84,160112
66382,64288,64220,66693,166459.42,160113
64455,66012,64055,66438,239813.96,160114
64337,65096,64162,65388,183722.3,160115
65799,65077,64367,66042,138649.41,160119
63929,65203,63131,65839,253414.01,160120
65367,65010,64396,65699,175714.25,160121
65922,66042,65606,66215,116546.26,160122
65847,65426,65340,66285,104094.52,160125
65465,65922,64959,66052,127904.44,160126
65809,65173,64718,66498,163530.75,160127
65486,63657,63316,65525,268354.56,160128
63520,64697,63336,64727,180598.02,160129
64259,64794,63919,65125,171631.66,160201
64337,63861,63664,64506,133239.92,160202
64045,64278,62848,64346,199857.87,160203
64084,63929,63356,64647,194775.41,160204
63579,62683,62356,63753,172020.97,160205
61983,61825,61087,62241,253281.77,160208
61077,62284,61008,62906,213039.28,160209
62691,62839,62639,63813,151320.32,160210
61711,61825,61359,62321,234257.2,160211
62167,62653,61641,62683,105927.09,160212
63326,63831,63112,63861,177760.72,160216
64327,64638,63841,64718,124726.24,160217
64718,64239,64084,64980,99871.26,160218
63929,64172,63768,64357,91185.73,160219
64697,65087,64590,65096,77216.42,160222
64911,64599,64531,65253,84369.24,160223
64230,64813,63545,64900,114232.34,160224
65105,65620,64784,65659,97565.97,160225
65922,65506,65446,66185,106498.21,160226
65312,64464,64435,65476,113956.34,160229
64824,65847,64396,65865,149471.23,160301
65689,65953,65556,65972,112230.28,160302
65789,65769,65168,65847,111113.56,160303
65769,65611,65307,66032,101256.79,160304
65183,66139,65173,66363,113860.71,160307
65749,65331,65242,65962,84289.36,160308
65506,65446,65000,65729,133895.41,160309
65769,65486,64980,66215,115976.42,160310
65903,66760,65855,66770,109090.2,160311
66518,66478,66309,66741,63091.95,160314
66042,65446,65253,66175,156425.76,160315
65321,65293,64775,65664,173438.55,160316
65233,64531,63909,65242,214936.37,160317
64646,65292,64528,65525,199879.79,160318
65349,65670,65242,65810,124726.93,160321
65456,66327,65456,66531,135134.27,160322
66278,65857,65795,66395,93210.67,160323
65566,65830,65321,66073,86942.85,160324
66004,65641,65546,66072,73261.16,160328
65525,66405,65302,66462,107032.29,160329
66736,66414,66297,66912,77882.47,160330
66317,66208,66178,66706,88068.35,160331
65934,66962,65810,67205,93365.87,160401
67118,67763,67108,68007,174499.19,160404
